567,110
568,7
569,54
570,374
571,369
572,110
573,141
574,45
575,56
576,7
577,375
578,106
579,376
580,174
581,377
582,378
583,45
584,379
585,7
586,380
587,381
588,110
589,382
590,383
591,384
592,7
593,7
594,385
595,5
596,100
597,386
598,387
599,388
600,316
601,389
602,251
603,390
604,251
605,391
606,392
607,393
608,394
609,199
610,110
611,16
612,395
613,20
614,383
615,110
616,261
617,242
618,317
619,396
620,248
621,109
622,360
623,106
624,397
625,398
626,73
627,399
628,141
629,400
630,379
631,141
632,7
633,401
634,402
635,403
636,7
637,404
638,230
639,405
640,406
641,407
642,156
643,106
644,408
645,409
646,410
647,411
648,45
649,412
650,413
651,45
652,370
653,174
654,100
655,414
656,415
657,185
658,416
659,417
660,213
661,418
662,419
663,420
664,421
665,422
666,423
667,424
668,425
669,426
670,427
671,428
672,243
673,429
674,430
675,243
676,431
677,432
678,433
679,64
680,327
681,174
682,7
683,434
684,106
685,435
686,436
687,106
688,437
689,438
690,439
691,440
692,441
693,116
694,174
695,442
696,33
697,5
698,110
699,56
700,20
701,45
702,443
703,444
704,59
705,445
706,427
707,446
708,20
709,370
710,447
711,106
712,353
713,369
714,448
715,449
716,83
717,106
718,106
719,5
720,174
721,219
722,45
723,31
724,45
725,450
726,451
727,452
728,453
729,454
730,455
731,456
732,457
733,45
734,458
735,459
736,358
737,106
738,460
739,110
740,45
741,20
742,461
743,185
744,106
745,73
746,110
747,462
748,327
749,20
750,463
751,369
752,7
753,464
754,7
755,316
756,465
757,466
758,100
759,467
760,468
761,141
762,469
763,470
764,471
765,47
766,33
767,472
768,110
769,45
770,473
771,294
772,474
773,371
774,232
775,110
776,248
777,83
778,352
779,475
780,476
781,232
782,371
783,477
784,45
785,141
786,478
787,100
788,45
789,479
790,480
791,481
792,45
793,482
794,483
795,484
796,485
797,174
798,486
799,154
800,110
801,487
802,7
803,45
804,407
805,488
806,489
807,185
808,490
809,491
810,185
811,492
812,493
813,494
814,156
815,45
816,110
817,219
818,495
819,496
820,497
821,498
822,499
823,242
824,73
825,20
826,56
827,500
828,232
829,501
830,502
831,106
832,110
833,503
834,20
835,504
836,505
837,219
838,506
839,507
840,508
841,509
842,510
843,110
844,511
845,7
846,7
847,20
848,512
849,513
850,514
851,515
852,20
853,516
854,517
855,47
856,518
857,519
858,498
859,520
860,141
861,106
862,7
863,7
864,20
865,73
866,106
867,207
868,513
869,130
870,521
871,56
872,522
873,399
874,523
875,174
876,110
877,524
878,20
879,106
880,174
881,261
882,525
883,526
884,20
885,7
886,527
887,528
888,529
889,530
890,531
891,500
892,532
893,141
894,217
895,533
896,534
897,535
898,7
899,47
900,536
901,537
902,538
903,174
904,539
905,540
906,141
907,541
908,371
909,542
910,543
911,544
912,545
913,371
914,546
915,547
916,548
917,549
918,106
919,33
920,371
921,141
922,550
923,380
924,45
925,174
926,551
927,382
928,494
929,174
930,116
931,242
932,552
933,20
934,553
935,554
936,106
937,130
938,555
939,556
940,173
941,557
942,558
943,559
944,560
945,45
946,141
947,313
948,20
949,7
950,561
951,384
952,562
953,563
954,564
955,565
956,45
957,566
958,515
959,110
960,567
961,45
962,106
963,20
964,45
965,207
966,568
967,569
968,570
969,21
970,571
971,572
972,499
973,185
974,45
975,573
976,505
977,7
978,574
979,110
980,174
981,575
982,185
983,576
984,577
985,578
986,579
987,110
988,45
989,73
990,580
991,581
992,582
993,45
994,583
995,114
996,584
997,45
998,585
999,586
1000,513
1001,587
1002,260
1003,566
1004,588
1005,73
1006,589
1007,590
1008,591
1009,573
1010,592
1011,593
1012,594
1013,73
1014,174
1015,595
1016,371
1017,596
1018,597
1019,106
1020,598
1021,599
1022,600
1023,546
1024,601
1025,602
1026,603
1027,141
1028,370
1029,7
1030,7
1031,313
1032,604
1033,100
1034,605
1035,606
1036,607
1037,199
1038,73
1039,141
1040,109
1041,608
1042,45
1043,609
1044,499
1045,610
1046,611
1047,612
1048,115
1049,45
1050,613
1051,174
1052,614
1053,615
1054,141
1055,616
1056,617
1057,618
1058,174
1059,381
1060,619
1061,620
1062,621
1063,622
1064,623
1065,624
1066,21
1067,370
1068,106
1069,20
1070,613
1071,533
1072,45
1073,625
1074,467
1075,47
1076,377
1077,517
1078,626
1079,45
1080,45
1081,627
1082,628
1083,629
1084,630
1085,631
1086,632
1087,141
1088,633
1089,105
1090,634
1091,5
1092,635
1093,636
1094,106
1095,637
1096,174
1097,638
1098,106
1099,56
1100,20
1101,639
1102,106
1103,640
1104,313
1105,641
1106,642
1107,45
1108,20
1109,347
1110,643
1111,644
1112,645
1113,45
1114,100
1115,106
1116,646
1117,645
1118,647
1119,648
1120,110
1121,649
1122,110
1123,650
1124,370
1125,651
1126,45
1127,110
1128,110
1129,45
1130,382
1131,141
1132,652
1133,653
1134,654
1135,655
1136,656
1137,45
1138,45
1139,153
1140,657
1141,658
1142,659
1143,660
1144,661
1145,662
1146,443
1147,591
1148,663
1149,664
1150,110
1151,621
1152,665
1153,666
1154,667
1155,668
1156,5
1157,47
1158,110
1159,669
1160,670
1161,671
1162,173
1163,106
1164,672
1165,329
1166,56
1167,673
1168,674
1169,174
1170,21
1171,199
1172,474
1173,20
1174,675
1175,676
1176,499
1177,116
1178,141
1179,174
1180,677
1181,678
1182,20
1183,679
1184,680
1185,681
1186,173
1187,294
1188,174
1189,20
1190,682
1191,174
1192,683
1193,45
1194,515
1195,45
1196,109
1197,684
1198,685
1199,110
1200,45
1201,346
1202,686
1203,687
1204,174
1205,255
1206,688
1207,689
1208,109
1209,173
1210,690
1211,691
1212,174
1213,692
1214,116
1215,174
1216,693
1217,694
1218,695
1219,672
1220,370
1221,696
1222,110
1223,697
1224,110
1225,678
1226,73
1227,640
1228,199
1229,698
1230,699
1231,700
1232,174
1233,110
1234,106
1235,202
1236,701
1237,174
1238,702
1239,703
1240,45
1241,704
1242,705
1243,173
1244,106
1245,106
1246,288
1247,706
1248,174
1249,100
1250,707
1251,708
1252,174
1253,45
1254,709
1255,598
1256,110
1257,491
1258,710
1259,106
1260,316
1261,499
1262,174
1263,141
1264,711
1265,712
1266,713
1267,370
1268,714
1269,715
1270,716
1271,45
1272,674
1273,717
1274,718
1275,20
1276,719
1277,56
1278,20
1279,116
1280,720
1281,174
1282,721
1283,106
1284,106
1285,371
1286,443
1287,722
1288,723
1289,724
1290,294
1291,725
1292,5
1293,726
1294,106
1295,110
1296,727
1297,728
1298,45
1299,729
1300,730
1301,731
1302,732
1303,733
1304,734
1305,56
1306,735
1307,736
1308,737
1309,738
1310,106
1311,739
1312,20
1313,20
1314,361
1315,20
1316,106
1317,740
1318,741
1319,742
1320,743
1321,744
1322,45
1323,745
1324,526
1325,633
1326,746
1327,219
1328,106
1329,5
1330,557
1331,747
1332,45
1333,748
1334,749
1335,750
1336,751
1337,752
1338,45
1339,753
1340,754
1341,130
1342,7
1343,755
1344,380
1345,756
1346,21
1347,100
1348,47
1349,47
1350,371
1351,757
1352,382
1353,499
1354,106
1355,106
1356,758
1357,255
1358,45
1359,759
1360,760
1361,202
1362,7
1363,370
1364,45
1365,106
1366,761
1367,110
1368,762
1369,185
1370,100
1371,174
1372,763
1373,764
1374,47
1375,230
1376,355
1377,45
1378,45
1379,765
1380,56
1381,766
1382,767
1383,116
1384,768
1385,73
1386,769
1387,255
1388,770
1389,771
1390,605
1391,5
1392,724
1393,185
1394,772
1395,773
1396,45
1397,230
1398,56
1399,174
1400,759
1401,116
1402,47
1403,371
1404,185
1405,47
1406,20
1407,650
1408,774
1409,20
1410,45
1411,185
1412,45
1413,775
1414,20
1415,185
1416,554
1417,100
1418,685
1419,719
1420,20
1421,371
1422,776
1423,777
1424,370
1425,174
1426,56
1427,377
1428,106
1429,100
1430,199
1431,73
1432,778
1433,779
1434,719
1435,251
1436,780
1437,781
1438,56
1439,782
1440,116
1441,174
1442,783
1443,110
1444,294
1445,784
1446,106
1447,100
1448,174
1449,443
1450,106
1451,174
1452,56
1453,45
1454,533
1455,724
1456,785
1457,174
1458,230
1459,174
1460,370
1461,786
1462,787
1463,100
1464,690
1465,788
1466,586
1467,789
1468,141
1469,116
1470,586
1471,156
1472,790
1473,230
1474,109
1475,649
1476,174
1477,106
1478,346
1479,116
1480,45
1481,407
1482,664
1483,499
1484,20
1485,791
1486,660
1487,697
1488,792
1489,499
1490,793
1491,371
1492,73
1493,474
1494,174
1495,649
1496,513
1497,73
1498,45
1499,699
1500,45
1501,661
1502,106
1503,5
1504,106
1505,45
1506,752
1507,174
1508,174
1509,696
1510,56
1511,515
1512,794
1513,7
1514,795
1515,370
1516,45
1517,796
1518,174
1519,797
1520,798
1521,586
1522,45
1523,174
1524,116
1525,202
1526,116
1527,799
1528,800
1529,106
1530,105
1531,45
1532,801
1533,20
1534,20
1535,802
1536,370
1537,174
1538,803
1539,804
1540,106
1541,805
1542,806
1543,106
1544,100
1545,73
1546,141
1547,807
1548,370
1549,808
1550,5
1551,757
1552,694
1553,251
1554,100
1555,809
1556,45
1557,696
1558,810
1559,811
1560,812
1561,174
1562,813
1563,814
1564,815
1565,174
1566,346
1567,106
1568,816
1569,817
1570,818
1571,100
1572,45
1573,819
1574,45
1575,174
1576,820
1577,110
1578,443
1579,821
1580,5
1581,100
1582,822
1583,823
1584,824
1585,45
1586,174
1587,154
1588,498
1589,474
1590,20
1591,171
1592,5
1593,110
1594,153
1595,109
1596,825
1597,318
1598,255
1599,56
1600,567
1601,826
1602,5
1603,174
1604,827
1605,202
1606,5
1607,106
1608,813
1609,828
1610,47
1611,168
1612,829
1613,370
1614,830
1615,831
1616,377
1617,73
1618,5
1619,346
1620,100
1621,5
1622,697
1623,45
1624,174
1625,45
1626,611
1627,5
1628,832
1629,45
1630,56
1631,106
1632,833
1633,100
1634,174
1635,47
1636,106
1637,45
1638,47
1639,45
1640,56
1641,834
1642,56
1643,174
1644,110
1645,255
1646,646
1647,835
1648,836
1649,20
1650,174
1651,499
1652,47
1653,20
1654,141
1655,837
1656,21
1657,591
1658,557
1659,838
1660,110
1661,839
1662,156
1663,840
1664,841
1665,550
1666,685
1667,56
1668,842
1669,843
1670,57
1671,171
1672,219
1673,5
1674,443
1675,370
1676,230
1677,174
1678,110
1679,174
1680,45
1681,45
1682,141
1683,369
1684,558
1685,105
1686,844
1687,45
1688,255
1689,106
1690,845
1691,5
1692,174
1693,846
1694,847
1695,702
1696,848
1697,45
1698,174
1699,110
1700,849
1701,702
1702,73
1703,850
1704,110
1705,7
1706,106
1707,851
1708,230
1709,728
1710,376
1711,852
1712,370
1713,174
1714,853
1715,854
1716,45
1717,855
1718,856
1719,857
1720,56
1721,858
1722,586
1723,859
1724,860
1725,174
1726,861
1727,862
1728,863
1729,685
1730,110
1731,174
1732,100
1733,864
1734,827
1735,100
1736,865
1737,106
1738,45
1739,866
1740,47
1741,382
1742,230
1743,45
1744,867
1745,868
1746,370
1747,598
1748,185
1749,869
1750,870
1751,109
1752,185
1753,174
1754,45
1755,871
1756,255
1757,45
1758,45
1759,872
1760,255
1761,230
1762,47
1763,225
1764,873
1765,874
1766,849
1767,875
1768,876
1769,877
1770,370
1771,567
1772,878
1773,174
1774,879
1775,880
1776,881
1777,255
1778,56
1779,45
1780,370
1781,73
1782,174
1783,882
1784,174
1785,45
1786,100
1787,605
1788,883
1789,728
1790,884
1791,370
1792,885
1793,105
1794,516
1795,251
1796,886
1797,724
1798,887
1799,712
1800,45
1801,370
1802,888
1803,100
1804,5
1805,45
1806,370
1807,45
1808,106
1809,397
1810,174
1811,849
1812,370
1813,795
1814,807
1815,889
1816,827
1817,109
1818,370
1819,106
1820,20
1821,45
1822,327
1823,174
1824,45
1825,106
1826,890
1827,891
1828,381
1829,5
1830,57
1831,59
1832,879
1833,561
1834,892
1835,370
1836,370
1837,45
1838,893
1839,894
1840,105
1841,232
1842,106
1843,895
1844,45
1845,230
1846,515
1847,896
1848,378
1849,897
1850,898
1851,899
1852,5
1853,106
1854,765
1855,864
1856,141
1857,255
1858,106
1859,106
1860,900
1861,873
1862,56
1863,901
1864,56
1865,327
1866,45
1867,20
1868,370
1869,56
1870,153
1871,902
1872,591
1873,903
1874,45
1875,904
1876,905
1877,106
1878,313
1879,20
1880,45
1881,45
1882,45
1883,561
1884,765
1885,45
1886,45
1887,174
1888,370
1889,498
1890,637
1891,45
1892,906
1893,45
1894,255
1895,907
1896,45
1897,908
1898,724
1899,370
1900,45
1901,909
1902,910
1903,911
1904,47
1905,818
1906,45
1907,174
1908,912
1909,110
1910,171
1911,5
1912,913
1913,45
1914,751
1915,914
1916,45
1917,915
1918,47
1919,916
1920,232
1921,45
1922,917
1923,370
1924,918
1925,45
1926,45
1927,185
1928,919
1929,920
1930,370
1931,921
1932,922
1933,513
1934,45
1935,546
1936,923
1937,110
1938,45
1939,294
1940,57
1941,924
1942,883
1943,505
1944,45
1945,110
1946,174
1947,185
1948,925
1949,47
1950,346
1951,482
1952,45
1953,110
1954,174
1955,382
1956,106
1957,110
1958,404
1959,829
1960,926
1961,377
1962,927
1963,45
1964,928
1965,185
1966,45
1967,346
1968,841
1969,513
1970,929
1971,613
1972,930
1973,106
1974,931
1975,515
1976,443
1977,45
1978,327
1979,174
1980,185
1981,932
1982,933
1983,106
1984,110
1985,56
1986,934
1987,45
1988,106
1989,878
1990,56
1991,106
1992,370
1993,724
1994,45
1995,935
1996,650
1997,829
1998,382
1999,218
2000,660
2001,174
2002,936
2003,45
2004,937
2005,21
2006,938
2007,45
2008,106
2009,829
2010,513
2011,939
2012,370
2013,940
2014,73
2015,382
2016,106
2017,941
2018,185
2019,404
2020,942
2021,45
2022,943
2023,944
2024,73
2025,945
2026,946
2027,370
2028,947
2029,948
2030,702
2031,949
2032,185
2033,45
2034,577
2035,56
2036,586
2037,106
2038,950
2039,951
2040,952
2041,106
2042,953
2043,954
2044,174
2045,174
2046,479
2047,847
2048,57
2049,955
2050,765
2051,956
2052,185
2053,586
2054,663
2055,957
2056,346
2057,21
2058,174
2059,370
2060,958
2061,174
2062,925
2063,959
2064,45
2065,445
2066,242
2067,960
2068,807
2069,327
2070,370
2071,829
2072,633
2073,961
2074,651
2075,962
2076,106
2077,106
2078,45
2079,106
2080,106
2081,185
2082,45
2083,73
2084,382
2085,219
2086,443
2087,963
2088,73
2089,106
2090,964
2091,20
2092,965
2093,966
2094,967
2095,174
2096,553
2097,255
2098,47
2099,968
2100,969
2101,106
2102,970
2103,971
2104,382
2105,972
2106,973
2107,199
2108,106
2109,974
2110,106
2111,45
2112,45
2113,975
2114,377
2115,976
2116,527
2117,977
2118,56
2119,56
2120,56
2121,346
2122,978
2123,979
2124,294
2125,230
2126,980
2127,56
2128,106
2129,981
2130,982
2131,56
2132,983
2133,765
2134,984
2135,20
2136,985
2137,986
2138,987
2139,988
2140,989
2141,106
2142,174
2143,45
2144,611
2145,45
2146,990
2147,546
2148,991
2149,992
2150,171
2151,106
2152,443
2153,993
2154,515
2155,728
2156,829
2157,106
2158,399
2159,994
2160,407
2161,45
2162,605
2163,110
2164,995
2165,996
2166,997
2167,586
2168,485
2169,56
2170,998
2171,879
2172,999
2173,47
2174,1000
2175,1001
2176,1002
2177,1003
2178,1004
2179,106
2180,1005
2181,232
2182,1006
2183,1007
2184,474
2185,550
2186,1008
2187,106
2188,513
2189,1009
2190,1010
2191,1011
2192,106
2193,56
2194,1012
2195,640
2196,1013
2197,1014
2198,1015
2199,443
2200,45
2201,1016
2202,605
2203,1017
2204,1018
2205,499
2206,1019
2207,106
2208,484
2209,1020
2210,106
2211,45
2212,352
2213,925
2214,1021
2215,1022
2216,654
2217,47
2218,1023
2219,370
2220,370
2221,1024
2222,573
2223,106
2224,106
2225,370
2226,893
2227,1025
2228,327
2229,141
2230,1026
2231,45
2232,561
2233,381
2234,106
2235,1027
2236,21
2237,1028
2238,1029
2239,1030
2240,1031
2241,5
2242,174
2243,370
2244,1032
2245,1033
2246,598
2247,45
2248,381
2249,47
2250,1034
2251,1035
2252,1036
2253,1037
2254,1038
2255,1039
2256,106
2257,1040
2258,5
2259,586
2260,1041
2261,45
2262,1042
2263,1043
2264,829
2265,748
2266,56
2267,174
2268,864
2269,1044
2270,106
2271,1045
2272,381
2273,1046
2274,1047
2275,1048
2276,850
2277,1049
2278,443
2279,574
2280,1050
2281,1051
2282,429
2283,1052
2284,633
2285,1053
2286,1054
2287,664
2288,1055
2289,1056
2290,355
2291,21
2292,854
2293,71
2294,1057
2295,744
2296,803
2297,1058
2298,1059
2299,174
2300,1060
2301,1061
2302,174
2303,21
2304,106
2305,106
2306,545
2307,726
2308,1062
2309,1063
2310,1064
2311,495
2312,1065
2313,653
2314,1066
2315,1067
2316,1068
2317,1069
2318,1070
2319,1071
2320,73
2321,455
2322,1072
2323,361
2324,106
2325,56
2326,902
2327,1073
2328,1074
2329,47
2330,1019
2331,1075
2332,573
2333,56
2334,5
2335,110
2336,598
2337,1076
2338,153
2339,1077
2340,1078
2341,106
2342,106
2343,225
2344,561
2345,1079
2346,174
2347,47
2348,1080
2349,1081
2350,633
2351,5
2352,225
2353,969
2354,56
2355,1082
2356,370
2357,47
2358,1083
2359,1084
2360,1085
2361,1017
2362,1086
2363,230
2364,545
2365,1087
2366,1088
2367,355
2368,346
2369,1089
2370,232
2371,605
2372,591
2373,848
2374,106
2375,1090
2376,45
2377,251
2378,1091
2379,1092
2380,1093
2381,561
2382,1094
2383,1095
2384,1096
2385,230
2386,545
2387,56
2388,1097
2389,1098
2390,1043
2391,1099
2392,545
2393,545
2394,1100
2395,56
2396,106
2397,47
2398,479
2399,56
2400,1101
2401,1102
2402,829
2403,407
2404,47
2405,1103
2406,513
2407,1104
2408,21
2409,1006
2410,633
2411,1105
2412,533
2413,1106
2414,5
2415,1107
2416,21
2417,1108
2418,591
2419,1109
2420,1110
2421,106
2422,100
2423,1111
2424,1064
2425,1112
2426,1113
2427,106
2428,1114
2429,109
2430,1115
2431,1116
2432,202
2433,174
2434,1117
2435,1118
2436,145
2437,772
2438,1119
2439,1120
2440,45
2441,47
2442,1121
2443,1122
2444,327
2445,561
2446,1123
2447,1124
2448,1125
2449,527
2450,848
2451,1126
2452,399
2453,106
2454,20
2455,377
2456,591
2457,1127
2458,683
2459,1128
2460,1129
2461,726
2462,347
2463,45
2464,45
2465,47
2466,1130
2467,47
2468,294
2469,558
2470,399
2471,45
2472,106
2473,106
2474,664
2475,948
2476,153
2477,926
2478,171
2479,1131
2480,557
2481,106
2482,47
2483,21
2484,5
2485,545
2486,1132
2487,165
2488,171
2489,21
2490,1133
2491,1134
2492,527
2493,106
2494,1135
2495,45
2496,165
2497,255
2498,807
2499,848
2500,1136
2501,605
2502,1137
2503,1138
2504,173
2505,1040
2506,848
2507,165
2508,605
2509,531
2510,1139
2511,499
2512,683
2513,1140
2514,586
2515,47
2516,1141
2517,702
2518,1142
2519,106
2520,1143
2521,1144
2522,499
2523,1091
2524,887
2525,848
2526,47
2527,21
2528,1145
2529,56
2530,109
2531,1146
2532,1147
2533,1148
2534,1149
2535,1150
2536,370
2537,590
2538,380
2539,47
2540,45
2541,45
2542,1095
2543,1151
2544,1152
2545,251
2546,47
2547,5
2548,901
2549,1122
2550,47
2551,1153
2552,499
2553,499
2554,255
2555,621
2556,1154
2557,1155
2558,381
2559,981
2560,5
2561,1156
2562,109
2563,230
2564,1157
2565,45
2566,1158
2567,5
2568,230
2569,1159
2570,1160
2571,47
2572,1161
2573,230
2574,230
2575,1162
2576,851
2577,1163
2578,1164
2579,1165
2580,702
2581,1064
2582,171
2583,1166
2584,1167
2585,1168
2586,1064
2587,611
2588,1169
2589,47
2590,850
2591,1170
2592,1171
2593,407
2594,986
2595,443
2596,633
2597,106
2598,21
2599,1172
2600,499
2601,1124
2602,1173
2603,1174
2604,479
2605,106
2606,45
2607,202
2608,370
2609,934
2610,696
2611,969
2612,1170
2613,1175
2614,106
2615,21
2616,45
2617,484
2618,1176
2619,1177
2620,1178
2621,1179
2622,346
2623,1180
2624,728
2625,1181
2626,346
2627,474
2628,382
2629,73
2630,1182
2631,401
2632,1183
2633,1184
2634,515
2635,202
2636,174
2637,1185
2638,370
2639,1186
2640,1187
2641,1188
2642,1024
2643,83
2644,106
2645,1189
2646,1190
2647,185
2648,346
2649,5
2650,153
2651,45
2652,474
2653,47
2654,56
2655,499
2656,56
2657,45
2658,1191
2659,1192
2660,1193
2661,1194
2662,47
2663,56
2664,5
2665,106
2666,1195
2667,819
2668,382
2669,994
2670,374
2671,45
2672,1196
2673,1197
2674,56
2675,1024
2676,1144
2677,1198
2678,633
2679,1170
2680,844
2681,557
2682,1199
2683,1200
2684,106
2685,1201
2686,702
2687,381
2688,1202
2689,1203
2690,173
2691,45
2692,116
2693,1204
2694,1205
2695,45
2696,399
2697,45
2698,1206
2699,851
2700,807
2701,45
2702,1207
2703,1208
2704,1033
2705,255
2706,1091
2707,1209
2708,109
2709,771
2710,479
2711,45
2712,47
2713,1210
2714,21
2715,21
2716,1211
2717,1212
2718,683
2719,1031
2720,255
2721,346
2722,106
2723,370
2724,1213
2725,45
2726,1214
2727,346
2728,45
2729,106
2730,106
2731,650
2732,106
2733,130
2734,1215
2735,370
2736,685
2737,313
2738,1216
2739,106
2740,1217
2741,371
2742,109
2743,1218
2744,499
2745,1219
2746,106
2747,803
2748,1220
2749,1011
2750,829
2751,106
2752,45
2753,1221
2754,1222
2755,561
2756,185
2757,1223
2758,109
2759,591
2760,313
2761,106
2762,1224
2763,106
2764,45
2765,1225
2766,852
2767,230
2768,1226
2769,591
2770,803
2771,948
2772,230
2773,106
2774,355
2775,156
2776,1011
2777,573
2778,1227
2779,173
2780,45
2781,1228
2782,1229
2783,370
2784,45
2785,1230
2786,47
2787,803
2788,45
2789,829
2790,106
2791,106
2792,130
2793,474
2794,901
2795,660
2796,1231
2797,346
2798,174
2799,527
2800,106
2801,370
2802,56
2803,352
2804,1122
2805,1232
2806,370
2807,948
2808,399
2809,219
2810,45
2811,230
2812,230
2813,56
2814,106
2815,106
2816,1233
2817,106
2818,1234
2819,106
2820,185
2821,381
2822,106
2823,45
2824,45
2825,1170
2826,474
2827,1235
2828,505
2829,174
2830,1236
2831,1237
2832,1238
2833,185
2834,1189
2835,45
2836,1239
2837,1154
2838,1240
2839,346
2840,1241
2841,1242
2842,45
2843,47
2844,1243
2845,73
2846,370
2847,73
2848,1064
2849,479
2850,45
2851,174
2852,702
2853,173
2854,1244
2855,370
2856,47
2857,370
2858,45
2859,45
2860,1245
2861,1246
2862,45
2863,590
2864,173
2865,1247
2866,174
2867,370
2868,47
2869,370
2870,106
2871,513
2872,1248
2873,592
2874,479
2875,1249
2876,852
2877,765
2878,45
2879,174
2880,1250
2881,219
2882,174
2883,156
2884,141
2885,1251
2886,381
2887,174
2888,633
2889,45
2890,1252
2891,225
2892,106
2893,174
2894,1253
2895,174
2896,174
2897,1228
2898,678
2899,174
2900,174
2901,557
2902,174
2903,174
2904,1254
2905,1255
2906,174
2907,174
2908,174
2909,1256
2910,1257
2911,110
2912,20
2913,141
2914,110
2915,248
2916,1258
2917,1259
2918,1260
2919,110
2920,1261
2921,1262
2922,110
2923,1263
2924,371
2925,1264
2926,1265
2927,1266
2928,26
2929,1267
2930,1268
2931,88
2932,1269
2933,110
2934,20
2935,20
2936,110
2937,141
2938,141
2939,110
2940,1270
