422,2,3
423,2,4
424,2,2
425,2,3
426,1,1
427,2,2
428,2,4
429,2,3
430,2,3
431,1,1
432,1,1
433,2,1
434,2,3
435,1,1
436,1,1
437,1,1
438,2,1
439,2,2
440,1,1
441,2,6
442,1,1
443,2,1
444,3,1
445,3,1
446,2,2
447,2,1
448,1,1
449,3,3
450,1,1
451,2,4
452,2,2
453,2,4
454,2,2
455,2,3
456,2,2
457,2,4
458,2,1
459,2,6
460,2,2
461,2,1
462,2,4
463,1,1
464,2,2
465,2,2
466,2,6
467,3,1
468,2,2
469,1,1
470,2,3
471,1,4
472,2,2
473,2,1
474,2,4
475,2,1
476,1,1
477,2,1
478,2,3
479,2,2
480,2,3
481,1,1
482,2,6
483,1,1
484,2,6
485,2,6
486,2,2
487,2,4
488,1,1
489,2,1
490,3,1
491,1,1
492,2,6
493,2,6
494,1,1
495,2,1
496,1,1
497,2,4
498,2,3
499,2,1
500,1,1
501,2,2
502,1,3
503,2,1
504,1,1
505,1,1
506,2,4
507,2,6
508,3,1
509,2,2
510,2,6
511,1,1
512,1,1
513,1,1
514,2,3
515,2,1
516,2,2
517,2,3
518,2,1
519,2,3
520,2,2
521,1,1
522,2,1
523,2,3
524,4,1
525,2,6
526,1,1
527,2,4
528,2,4
529,2,1
530,2,4
531,2,3
532,2,1
533,1,1
534,2,1
535,2,4
536,2,3
537,2,2
538,2,6
539,3,1
540,2,1
541,2,3
542,2,1
543,2,1
544,1,1
545,2,2
546,2,2
547,2,2
548,1,1
549,1,1
550,1,1
551,1,1
552,2,2
553,2,6
554,2,3
555,2,4
556,1,1
557,1,1
558,2,1
559,2,4
560,1,1
561,2,4
562,1,1
563,2,1
564,1,1
565,1,1
566,1,1
567,2,1
568,2,2
569,2,2
570,2,6
571,1,1
572,3,3
573,1,1
574,1,1
575,1,1
576,2,3
577,4,1
578,2,6
579,1,1
580,2,2
581,2,6
582,1,1
583,2,2
584,1,1
585,1,1
586,1,1
587,2,2
588,2,2
589,2,1
590,2,4
591,2,2
592,1,1
593,1,1
594,2,3
595,1,6
596,1,1
597,2,3
598,2,3
599,2,3
600,2,2
601,2,2
602,1,1
603,2,2
604,2,1
605,3,1
606,4,1
607,2,3
608,1,1
609,2,6
610,1,1
611,2,1
612,2,3
613,1,1
614,2,1
615,2,1
616,2,6
617,2,6
618,1,1
619,2,2
620,4,1
621,1,1
622,1,1
623,2,3
624,2,3
625,2,1
626,4,1
627,1,1
628,1,1
629,2,4
630,3,1
631,1,1
632,2,2
633,4,1
634,2,4
635,2,4
636,2,4
637,3,1
638,4,6
639,2,1
640,2,1
641,1,1
642,2,2
643,4,1
644,2,4
645,4,1
646,4,1
647,2,1
648,2,6
649,2,1
650,2,1
651,1,1
652,2,3
653,2,6
654,4,1
655,4,1
656,2,1
657,2,3
658,1,1
659,2,2
660,1,1
661,1,1
662,1,1
663,2,1
664,1,1
665,1,1
666,3,1
667,2,2
668,3,1
669,2,2
670,2,2
671,2,2
672,2,2
673,2,2
674,2,1
675,2,4
676,2,1
677,2,4
678,2,2
679,2,3
680,2,2
681,2,3
682,2,3
683,3,1
684,2,2
685,2,1
686,2,3
687,2,2
688,2,1
689,1,1
690,2,4
691,2,4
692,1,1
693,2,2
694,2,3
695,1,1
696,1,1
697,1,2
698,1,1
699,2,2
700,1,1
701,2,1
702,2,6
703,2,1
704,4,1
705,2,3
706,3,2
707,2,3
708,1,1
709,2,3
710,4,1
711,4,7
712,2,1
713,1,1
714,2,1
715,1,1
716,4,1
717,2,3
718,2,6
719,2,4
720,2,2
721,2,1
722,2,6
723,1,1
724,4,2
725,2,3
726,2,3
727,2,1
728,4,1
729,2,3
730,2,3
731,4,1
732,1,1
733,2,2
734,2,1
735,1,1
736,2,3
737,2,2
738,2,3
739,2,1
740,2,4
741,4,1
742,4,1
743,2,2
744,2,2
745,2,1
746,1,1
747,2,2
748,4,1
749,1,1
750,2,4
751,2,1
752,2,3
753,1,1
754,2,4
755,2,4
756,2,2
757,4,1
758,1,1
759,2,1
760,4,1
761,1,1
762,2,1
763,1,6
764,2,1
765,2,3
766,2,1
767,1,1
768,1,1
769,2,1
770,4,1
771,1,1
772,4,4
773,1,1
774,2,1
775,2,2
776,1,1
777,2,1
778,1,1
779,1,1
780,4,1
781,1,1
782,1,1
783,1,1
784,2,3
785,1,1
786,1,1
787,1,2
788,2,6
789,2,3
790,2,2
791,1,1
792,2,6
793,4,1
794,4,1
795,3,1
796,4,1
797,2,6
798,2,7
799,2,4
800,1,1
801,2,7
802,2,4
803,2,6
804,2,4
805,2,2
806,2,1
807,2,3
808,1,1
809,1,1
810,2,3
811,1,1
812,2,1
813,1,1
814,2,1
815,2,6
816,3,1
817,2,1
818,2,1
819,2,2
820,1,1
821,3,1
822,2,2
823,2,6
824,1,1
825,1,1
826,2,6
827,1,1
828,2,4
829,1,1
830,2,3
831,2,2
832,4,1
833,4,1
834,1,1
835,2,2
836,2,6
837,2,1
838,4,1
839,2,4
840,4,7
841,1,1
842,1,1
843,2,4
844,1,1
845,2,2
846,1,1
847,2,4
848,1,1
849,2,1
850,1,1
851,2,3
852,4,1
853,1,1
854,2,4
855,1,4
856,4,1
857,1,1
858,2,4
859,2,1
860,1,1
861,2,2
862,1,1
863,1,4
864,1,1
865,2,2
866,2,3
867,2,1
868,2,2
869,2,2
870,1,1
871,1,1
872,2,3
873,4,1
874,4,1
875,2,1
876,2,2
877,2,3
878,1,1
879,2,2
880,2,6
881,2,2
882,4,1
883,2,1
884,2,1
885,1,3
886,1,1
887,4,1
888,4,1
889,2,4
890,4,7
891,4,7
892,1,1
893,1,1
894,2,3
895,2,4
896,2,3
897,2,1
898,1,1
899,2,2
900,2,2
901,1,1
902,2,1
903,2,2
904,4,1
905,2,1
906,1,1
907,1,1
908,1,1
909,2,1
910,2,4
911,4,1
912,2,3
913,1,1
914,2,1
915,4,4
916,2,3
917,2,3
918,2,6
919,1,3
920,1,1
921,4,7
922,1,1
923,1,1
924,2,3
925,2,1
926,1,1
927,1,1
928,1,1
929,2,2
930,2,2
931,2,6
932,2,2
933,1,1
934,2,1
935,1,1
936,1,1
937,2,2
938,2,3
939,4,1
940,2,4
941,4,1
942,4,1
943,4,1
944,4,4
945,2,2
946,2,2
947,1,1
948,1,1
949,1,1
950,2,6
951,1,6
952,2,1
953,4,1
954,1,1
955,1,1
956,2,2
957,2,4
958,1,1
959,1,1
960,2,7
961,4,7
962,2,2
963,1,1
964,4,7
965,4,1
966,1,1
967,2,1
968,1,1
969,2,5
970,4,1
971,4,1
972,3,3
973,2,4
974,2,3
975,2,3
976,4,7
977,1,1
978,4,1
979,3,1
980,2,4
981,2,1
982,2,3
983,1,1
984,4,1
985,1,1
986,1,1
987,2,3
988,2,3
989,4,1
990,1,1
991,4,1
992,4,7
993,1,1
994,1,1
995,2,2
996,4,1
997,2,6
998,4,1
999,2,2
1000,2,1
1001,1,1
1002,4,1
1003,2,4
1004,4,1
1005,2,2
1006,4,1
1007,2,2
1008,2,4
1009,2,4
1010,4,7
1011,4,1
1012,1,1
1013,2,1
1014,4,3
1015,2,2
1016,1,1
1017,1,1
1018,1,1
1019,2,3
1020,4,1
1021,1,1
1022,4,1
1023,2,4
1024,2,1
1025,2,2
1026,1,1
1027,1,1
1028,2,6
1029,2,2
1030,2,3
1031,4,7
1032,4,1
1033,2,2
1034,4,1
1035,4,1
1036,2,1
1037,2,1
1038,2,6
1039,1,1
1040,2,1
1041,4,1
1042,2,2
1043,2,4
1044,2,2
1045,4,1
1046,1,1
1047,2,1
1048,2,1
1049,2,4
1050,1,1
1051,2,1
1052,1,1
1053,4,1
1054,1,1
1055,2,3
1056,4,1
1057,1,1
1058,2,2
1059,4,7
1060,2,1
1061,2,6
1062,4,1
1063,4,1
1064,2,4
1065,2,1
1066,4,2
1067,2,4
1068,2,2
1069,2,2
1070,1,1
1071,2,3
1072,2,3
1073,2,3
1074,1,1
1075,2,3
1076,2,7
1077,4,4
1078,4,1
1079,2,3
1080,2,3
1081,4,7
1082,4,7
1083,4,1
1084,2,6
1085,4,1
1086,4,1
1087,4,1
1088,2,2
1089,1,1
1090,1,1
1091,2,2
1092,1,1
1093,1,1
1094,2,2
1095,4,1
1096,2,2
1097,2,3
1098,2,2
1099,1,1
1100,1,1
1101,2,7
1102,2,3
1103,2,3
1104,4,1
1105,4,1
1106,1,1
1107,2,3
1108,1,1
1109,2,1
1110,1,1
1111,2,3
1112,2,1
1113,2,2
1114,1,1
1115,2,3
1116,1,1
1117,2,1
1118,2,1
1119,1,1
1120,1,1
1121,2,3
1122,2,1
1123,2,1
1124,4,4
1125,4,1
1126,4,1
1127,1,1
1128,1,1
1129,2,6
1130,1,1
1131,1,1
1132,2,3
1133,1,1
1134,2,3
1135,2,7
1136,2,1
1137,2,2
1138,2,3
1139,1,1
1140,4,1
1141,1,1
1142,2,3
1143,2,3
1144,4,1
1145,1,1
1146,4,7
1147,4,1
1148,4,1
1149,2,3
1150,2,4
1151,2,3
1152,2,1
1153,2,2
1154,2,1
1155,1,1
1156,2,1
1157,2,1
1158,2,3
1159,2,4
1160,2,3
1161,4,1
1162,4,7
1163,2,6
1164,2,4
1165,4,1
1166,2,3
1167,4,1
1168,2,4
1169,2,6
1170,2,3
1171,2,2
1172,2,4
1173,4,1
1174,1,1
1175,1,1
1176,2,2
1177,2,3
1178,1,1
1179,2,6
1180,2,6
1181,2,3
1182,1,1
1183,4,1
1184,2,2
1185,4,1
1186,2,1
1187,1,1
1188,2,3
1189,1,1
1190,4,7
1191,2,2
1192,2,3
1193,2,3
1194,4,3
1195,2,2
1196,4,1
1197,4,1
1198,2,1
1199,1,1
1200,2,6
1201,2,4
1202,2,4
1203,4,1
1204,2,3
1205,4,1
1206,2,4
1207,4,1
1208,2,4
1209,1,1
1210,4,1
1211,4,7
1212,4,4
1213,2,1
1214,4,1
1215,2,2
1216,2,1
1217,4,1
1218,2,4
1219,4,1
1220,2,1
1221,2,1
1222,2,2
1223,4,1
1224,2,2
1225,2,1
1226,2,1
1227,2,1
1228,4,6
1229,2,3
1230,2,1
1231,4,4
1232,4,7
1233,1,1
1234,2,6
1235,2,2
1236,2,2
1237,2,3
1238,2,3
1239,1,1
1240,2,2
1241,2,4
1242,1,1
1243,4,4
1244,2,3
1245,2,2
1246,1,1
1247,1,1
1248,4,1
1249,1,1
1250,1,1
1251,2,4
1252,4,1
1253,2,3
1254,4,7
1255,2,4
1256,1,1
1257,1,1
1258,2,4
1259,2,3
1260,1,1
1261,2,2
1262,2,3
1263,4,1
1264,4,7
1265,4,7
1266,4,1
1267,2,3
1268,2,2
1269,4,1
1270,1,1
1271,2,3
1272,2,4
1273,1,1
1274,1,1
1275,4,1
1276,2,1
1277,2,3
1278,4,1
1279,4,1
1280,2,3
1281,2,4
1282,2,1
1283,2,2
1284,2,3
1285,1,1
1286,4,7
1287,4,1
1288,1,1
1289,1,1
1290,1,1
1291,1,1
1292,2,4
1293,2,6
1294,2,4
1295,1,1
1296,1,1
1297,2,3
1298,4,1
1299,2,3
1300,1,1
1301,4,7
1302,4,1
1303,2,1
1304,1,1
1305,2,1
1306,1,1
1307,1,1
1308,4,1
1309,1,1
1310,1,1
1311,2,3
1312,2,1
1313,1,1
1314,2,1
1315,1,1
1316,2,2
1317,1,1
1318,1,1
1319,4,1
1320,4,1
1321,2,2
1322,1,1
1323,4,1
1324,1,1
1325,2,6
1326,1,1
1327,4,1
1328,2,3
1329,2,2
1330,2,4
1331,1,1
1332,2,6
1333,2,1
1334,2,4
1335,1,1
1336,2,3
1337,4,1
1338,2,3
1339,2,1
1340,1,1
1341,2,2
1342,2,3
1343,4,1
1344,1,1
1345,1,1
1346,2,7
1347,2,6
1348,4,7
1349,2,3
1350,1,1
1351,2,1
1352,1,1
1353,2,4
1354,2,3
1355,2,6
1356,4,1
1357,4,3
1358,4,1
1359,2,1
1360,2,3
1361,4,7
1362,2,3
1363,1,1
1364,2,2
1365,2,2
1366,4,4
1367,1,1
1368,4,1
1369,2,6
1370,1,1
1371,2,1
1372,4,1
1373,1,1
1374,2,2
1375,2,6
1376,2,3
1377,2,7
1378,2,3
1379,2,1
1380,2,3
1381,2,1
1382,2,1
1383,2,6
1384,2,1
1385,2,2
1386,4,7
1387,4,1
1388,4,1
1389,4,1
1390,2,1
1391,4,1
1392,4,1
1393,1,1
1394,1,2
1395,1,1
1396,2,6
1397,2,3
1398,4,7
1399,2,3
1400,4,1
1401,4,2
1402,4,1
1403,1,1
1404,4,1
1405,1,1
1406,1,1
1407,2,7
1408,1,1
1409,1,1
1410,1,1
1411,2,1
1412,2,3
1413,2,1
1414,1,1
1415,4,1
1416,2,2
1417,2,2
1418,2,1
1419,4,1
1420,1,1
1421,1,1
1422,2,4
1423,2,2
1424,2,3
1425,4,1
1426,2,2
1427,4,1
1428,2,7
1429,2,1
1430,2,1
1431,2,2
1432,2,4
1433,4,1
1434,4,1
1435,1,1
1436,1,1
1437,1,1
1438,4,1
1439,1,1
1440,2,2
1441,2,3
1442,4,2
1443,2,3
1444,1,1
1445,4,7
1446,2,3
1447,4,1
1448,2,1
1449,2,2
1450,2,6
1451,2,6
1452,2,2
1453,2,1
1454,2,6
1455,4,1
1456,4,1
1457,2,3
1458,4,7
1459,2,4
1460,1,1
1461,1,1
1462,2,4
1463,4,3
1464,1,1
1465,1,1
1466,4,1
1467,2,2
1468,1,1
1469,2,1
1470,4,7
1471,2,4
1472,1,1
1473,2,6
1474,4,1
1475,2,3
1476,4,7
1477,1,1
1478,2,3
1479,4,4
1480,4,1
1481,1,1
1482,1,1
1483,4,7
1484,1,1
1485,4,1
1486,2,4
1487,4,3
1488,1,1
1489,2,3
1490,1,1
1491,1,1
1492,2,6
1493,4,1
1494,2,4
1495,2,2
1496,4,1
1497,2,6
1498,2,1
1499,1,1
1500,2,3
1501,1,1
1502,1,1
1503,4,1
1504,2,2
1505,2,3
1506,4,1
1507,4,1
1508,4,1
1509,2,3
1510,2,2
1511,4,1
1512,1,1
1513,2,4
1514,4,1
1515,4,1
1516,2,3
1517,4,1
1518,4,1
1519,1,1
1520,4,1
1521,4,7
1522,2,6
1523,2,6
1524,2,4
1525,4,7
1526,1,3
1527,4,1
1528,4,1
1529,2,2
1530,1,1
1531,2,6
1532,1,1
1533,1,1
1534,1,1
1535,2,2
1536,4,1
1537,2,6
1538,4,1
1539,4,1
1540,2,1
1541,4,1
1542,4,1
1543,1,3
1544,1,1
1545,4,3
1546,1,1
1547,2,4
1548,2,4
1549,1,1
1550,4,1
1551,2,2
1552,4,1
1553,2,1
1554,2,4
1555,4,1
1556,2,6
1557,1,1
1558,2,4
1559,4,1
1560,1,1
1561,2,1
1562,2,3
1563,2,1
1564,4,1
1565,2,1
1566,2,3
1567,4,2
1568,4,7
1569,4,1
1570,1,1
1571,2,1
1572,2,1
1573,4,7
1574,2,2
1575,2,3
1576,1,1
1577,1,1
1578,2,6
1579,4,1
1580,4,7
1581,1,1
1582,1,1
1583,4,1
1584,2,3
1585,2,6
1586,2,3
1587,4,1
1588,2,1
1589,2,4
1590,1,1
1591,2,2
1592,2,2
1593,1,1
1594,4,1
1595,2,3
1596,4,1
1597,2,3
1598,4,2
1599,2,2
1600,2,2
1601,1,1
1602,2,2
1603,2,3
1604,1,1
1605,4,3
1606,4,1
1607,1,1
1608,2,1
1609,2,1
1610,1,1
1611,2,7
1612,1,1
1613,4,1
1614,1,1
1615,4,1
1616,4,1
1617,2,3
1618,4,7
1619,4,1
1620,1,1
1621,4,1
1622,1,1
1623,2,2
1624,2,7
1625,2,2
1626,1,1
1627,4,1
1628,2,4
1629,2,3
1630,1,1
1631,2,2
1632,4,1
1633,4,2
1634,2,4
1635,4,1
1636,2,3
1637,2,2
1638,2,6
1639,2,2
1640,1,1
1641,1,1
1642,2,2
1643,2,3
1644,1,1
1645,2,2
1646,1,1
1647,4,1
1648,4,1
1649,4,1
1650,2,1
1651,2,2
1652,4,1
1653,1,1
1654,1,1
1655,4,1
1656,2,3
1657,1,1
1658,2,1
1659,4,1
1660,1,1
1661,2,1
1662,4,1
1663,4,1
1664,4,1
1665,4,7
1666,4,1
1667,2,1
1668,4,1
1669,4,1
1670,1,1
1671,2,3
1672,2,1
1673,4,1
1674,4,7
1675,1,1
1676,2,3
1677,4,1
1678,1,1
1679,4,1
1680,2,2
1681,2,3
1682,1,1
1683,1,1
1684,4,7
1685,4,1
1686,4,1
1687,2,3
1688,4,2
1689,4,3
1690,4,7
1691,4,1
1692,2,2
1693,4,1
1694,4,7
1695,2,3
1696,2,7
1697,2,2
1698,2,6
1699,1,1
1700,4,7
1701,4,1
1702,2,6
1703,1,1
1704,4,1
1705,1,1
1706,2,2
1707,1,1
1708,2,3
1709,4,1
1710,1,1
1711,2,1
1712,2,1
1713,2,1
1714,4,1
1715,4,1
1716,2,3
1717,4,7
1718,4,1
1719,1,1
1720,4,1
1721,4,1
1722,4,1
1723,2,3
1724,4,1
1725,1,1
1726,4,1
1727,4,1
1728,4,1
1729,4,1
1730,4,2
1731,4,1
1732,2,2
1733,1,1
1734,4,1
1735,2,4
1736,2,3
1737,1,1
1738,2,3
1739,4,1
1740,4,6
1741,1,1
1742,4,7
1743,4,1
1744,4,1
1745,1,1
1746,4,1
1747,4,1
1748,2,1
1749,4,1
1750,4,1
1751,1,1
1752,2,7
1753,2,4
1754,4,7
1755,4,7
1756,4,7
1757,2,2
1758,2,2
1759,4,7
1760,4,7
1761,2,6
1762,1,1
1763,1,1
1764,4,1
1765,4,1
1766,4,1
1767,4,1
1768,2,1
1769,1,1
1770,1,1
1771,4,7
1772,1,1
1773,1,1
1774,4,1
1775,4,1
1776,1,1
1777,4,2
1778,1,1
1779,2,1
1780,4,1
1781,2,2
1782,2,4
1783,4,7
1784,2,2
1785,2,2
1786,2,6
1787,1,1
1788,1,1
1789,4,1
1790,4,1
1791,2,4
1792,1,1
1793,2,4
1794,4,1
1795,4,1
1796,1,1
1797,1,1
1798,4,1
1799,4,4
1800,2,2
1801,4,1
1802,4,1
1803,2,2
1804,4,1
1805,2,2
1806,4,1
1807,4,2
1808,2,3
1809,4,1
1810,4,1
1811,4,1
1812,1,1
1813,1,1
1814,4,7
1815,4,1
1816,4,1
1817,2,1
1818,4,1
1819,2,1
1820,1,1
1821,2,2
1822,2,2
1823,4,1
1824,2,6
1825,1,1
1826,1,1
1827,1,1
1828,2,4
1829,4,1
1830,1,1
1831,4,7
1832,1,1
1833,4,7
1834,2,3
1835,2,1
1836,1,1
1837,2,2
1838,4,4
1839,4,1
1840,2,3
1841,2,2
1842,2,3
1843,4,1
1844,2,1
1845,2,3
1846,1,1
1847,4,1
1848,2,3
1849,4,1
1850,4,1
1851,1,1
1852,4,1
1853,2,3
1854,2,2
1855,1,1
1856,1,1
1857,4,2
1858,4,3
1859,4,1
1860,1,1
1861,2,6
1862,2,3
1863,4,1
1864,2,2
1865,2,2
1866,2,6
1867,1,1
1868,2,4
1869,1,1
1870,4,7
1871,4,1
1872,1,1
1873,1,1
1874,2,2
1875,4,1
1876,4,1
1877,4,3
1878,2,1
1879,4,1
1880,2,1
1881,2,2
1882,2,1
1883,4,1
1884,4,7
1885,2,1
1886,2,2
1887,4,7
1888,4,7
1889,2,4
1890,4,1
1891,2,6
1892,4,3
1893,2,2
1894,4,3
1895,4,1
1896,2,2
1897,1,1
1898,4,1
1899,1,1
1900,2,2
1901,4,1
1902,4,1
1903,4,1
1904,2,2
1905,4,1
1906,2,3
1907,4,7
1908,4,1
1909,4,7
1910,1,1
1911,4,1
1912,1,1
1913,2,3
1914,4,1
1915,1,1
1916,2,2
1917,2,1
1918,2,4
1919,1,1
1920,1,1
1921,2,1
1922,4,1
1923,2,1
1924,4,1
1925,1,3
1926,1,1
1927,2,3
1928,1,1
1929,4,7
1930,4,1
1931,1,1
1932,4,1
1933,4,1
1934,2,2
1935,2,1
1936,1,3
1937,1,1
1938,2,1
1939,4,1
1940,4,1
1941,2,1
1942,1,1
1943,4,3
1944,2,6
1945,4,1
1946,2,3
1947,2,1
1948,1,1
1949,4,4
1950,2,3
1951,1,1
1952,2,3
1953,4,1
1954,2,7
1955,1,1
1956,2,2
1957,1,1
1958,4,7
1959,2,3
1960,1,1
1961,4,1
1962,2,1
1963,2,1
1964,4,1
1965,4,7
1966,2,6
1967,2,1
1968,4,1
1969,4,1
1970,4,1
1971,1,1
1972,4,1
1973,2,3
1974,1,1
1975,1,1
1976,2,1
1977,2,1
1978,2,2
1979,4,1
1980,2,7
1981,4,1
1982,4,1
1983,4,7
1984,1,1
1985,2,2
1986,4,1
1987,2,2
1988,2,1
1989,1,1
1990,1,1
1991,4,1
1992,1,1
1993,1,1
1994,2,1
1995,4,1
1996,1,1
1997,4,7
1998,1,1
1999,4,1
2000,4,1
2001,4,1
2002,1,1
2003,2,3
2004,1,1
2005,2,3
2006,4,1
2007,2,1
2008,2,3
2009,1,1
2010,4,1
2011,4,1
2012,2,1
2013,4,1
2014,2,2
2015,4,1
2016,4,1
2017,4,1
2018,2,1
2019,4,7
2020,4,1
2021,2,2
2022,4,1
2023,4,1
2024,4,1
2025,4,1
2026,4,1
2027,1,1
2028,4,1
2029,4,1
2030,4,7
2031,4,1
2032,2,1
2033,2,6
2034,2,4
2035,1,1
2036,4,7
2037,4,1
2038,4,1
2039,1,1
2040,1,1
2041,2,3
2042,4,1
2043,4,7
2044,4,1
2045,2,7
2046,2,3
2047,1,1
2048,2,1
2049,1,1
2050,2,2
2051,2,1
2052,2,1
2053,4,7
2054,2,2
2055,1,1
2056,2,1
2057,2,2
2058,2,3
2059,2,1
2060,4,7
2061,4,1
2062,4,7
2063,2,4
2064,2,2
2065,4,1
2066,1,7
2067,4,1
2068,1,1
2069,2,2
2070,4,1
2071,1,1
2072,1,1
2073,1,1
2074,1,1
2075,4,1
2076,2,3
2077,1,1
2078,4,1
2079,2,3
2080,2,3
2081,4,1
2082,2,1
2083,4,1
2084,2,1
2085,4,1
2086,4,7
2087,2,4
2088,2,2
2089,4,7
2090,4,1
2091,1,1
2092,3,1
2093,2,1
2094,1,1
2095,2,1
2096,4,1
2097,1,1
2098,2,2
2099,1,1
2100,1,1
2101,2,3
2102,4,1
2103,2,3
2104,4,1
2105,4,1
2106,4,1
2107,2,2
2108,2,3
2109,4,7
2110,2,4
2111,2,2
2112,2,2
2113,2,4
2114,4,1
2115,4,1
2116,1,1
2117,2,7
2118,4,7
2119,4,1
2120,2,1
2121,2,1
2122,1,1
2123,1,1
2124,4,1
2125,4,7
2126,4,1
2127,1,1
2128,4,7
2129,4,1
2130,1,1
2131,2,3
2132,4,1
2133,4,7
2134,2,4
2135,1,1
2136,4,1
2137,4,7
2138,1,1
2139,4,1
2140,4,1
2141,4,1
2142,4,4
